10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
10,AU,,Au*/saaaaaaaaaa*/stralia
11,AU,"" ,Aus""tralia
"12","AU"," ","Australia"
"13","A*/saaaaaaaaaa*/U","Au""s "" tralia"
"14","AU","Aus,tra*/saaaaaaaaaa*/lia"
